DR_ID|DR_LoadTime|DR_Start|DR_End|DR_Current|SupplierName|SupplierCategory
1246|2017-05-10 18:44:31.2996715|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"kc distributon"|
1247|2017-05-10 18:44:31.2996715|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"kimera"|
1248|2017-05-10 18:44:31.2996715|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"l210"|
1249|2017-05-10 18:44:31.2996715|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"maintenance materials resource"|
1250|2017-05-10 18:44:31.2996715|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"nortex"|
1251|2017-05-10 18:44:31.2996715|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"panther energy"|
1252|2017-05-10 18:44:31.2996715|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"quanah panhandle"|
1253|2017-05-10 18:44:31.2996715|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"reliance energy"|
1254|2017-05-10 18:44:31.2996715|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sabalo operating"|
1255|2017-05-10 18:44:31.2996715|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"smarcheml"|
1256|2017-05-10 18:44:31.2996715|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"smartcheical"|
1257|2017-05-10 18:44:31.2996715|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"spinnaker"|
1258|2017-05-10 18:44:31.2996715|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"strat land exploration"|
1259|2017-05-10 18:44:31.2996715|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"stroud petroleum"|
1260|2017-05-10 18:44:31.2996715|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tech management, llc"|
1261|2017-05-10 18:44:31.2996715|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tetra technologies inc."|
1262|2017-05-10 18:44:31.2996715|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"thatcher company, inc"|
1263|2017-05-10 18:44:31.2996715|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"thru tubing solutions"|
1264|2017-05-10 18:44:31.2996715|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"trail ridge energy partners ii llc"|
1265|2017-05-10 18:44:31.2996715|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"txp inc."|
1266|2017-05-10 18:44:31.2996715|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"v1210221"|
1267|2017-05-10 18:44:31.2996715|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"virtex operating company, inc."|
1268|2017-05-31 00:55:03.7573101|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"a1611520"|
1269|2017-05-31 00:55:03.7573101|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"aethon"|
1270|2017-05-31 00:55:03.7573101|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"american resource development (ameredev)"|
1271|2017-05-31 00:55:03.7573101|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"arsenal resources"|
1272|2017-05-31 00:55:03.7573101|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"biosuite"|
1273|2017-05-31 00:55:03.7573101|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"champion/nalco www.ecolab.com"|
1274|2017-05-31 00:55:03.7573101|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"criswell energy"|
1275|2017-05-31 00:55:03.7573101|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"dakota distributing"|
1276|2017-05-31 00:55:03.7573101|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"dri"|
1277|2017-05-31 00:55:03.7573101|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"excalibur exploration, inc."|
1278|2017-05-31 00:55:03.7573101|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"f1511407"|
1279|2017-05-31 00:55:03.7573101|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"fdl operating"|
1280|2017-05-31 00:55:03.7573101|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"fr breaker"|
1281|2017-05-31 00:55:03.7573101|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"ladd oil and gas"|
1282|2017-05-31 00:55:03.7573101|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"muskie"|
1283|2017-05-31 00:55:03.7573101|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"ring energy, inc."|
1284|2017-05-31 00:55:03.7573101|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sk plymouth llc"|
1285|2017-05-31 00:55:03.7573101|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sts logistic & analytics"|
1286|2017-05-31 00:55:03.7573101|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tanos"|
1287|2017-05-31 00:55:03.7573101|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"v1511256"|
1288|2017-05-31 00:55:03.7573101|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"white star"|
